ct_depth,ct_pressure,n2_rate,p_gauge
11654.54688,2651.288845,372.1288204,3375.3283
11654.54688,2650.311849,406.9547653,3375.8264
11654.54688,2656.174696,372.1288204,3376.1816
11654.54688,2653.24349,372.1288204,3376.5302
11654.54688,2652.266493,372.1288204,3376.7819
11654.54688,2652.266493,406.9547653,3377.0319
11654.54722,2654.220486,372.1288204,3377.3127
11654.54688,2655.197483,372.1288204,3377.5781
11654.54688,2657.151693,406.9547653,3377.9323
11654.54688,2657.151693,372.1288204,3378.4513
11654.54688,2654.220486,406.9547653,3379.1273
11654.54688,2655.197483,372.1288204,3379.5807
11654.54688,2654.220486,406.9547653,3379.5449
11654.54688,2657.151693,406.9547653,3379.689
11654.54688,2660.083333,372.1288204,3379.7993
11654.54688,2657.151693,372.1288204,3379.2677
11654.5459,2659.105686,372.1288204,3380.6524
11654.54492,2657.151693,372.1288204,3382.1145
11654.54492,2656.174696,372.1288204,3383.5527
11654.54395,2658.128689,372.1288204,3384.6492
11654.54395,2660.083333,372.1288204,3385.5299
11654.54395,2658.128689,406.9547653,3386.3652
11654.54297,2661.06033,372.1288204,3386.977
11654.54297,2663.014323,372.1288204,3387.3198
11654.54199,2657.151693,372.1288204,3387.5653
11646.56348,2664.968533,372.1288204,3384.4349
11634.78125,2663.014323,372.1288204,3382.8216
11635.39844,2662.037326,406.9547653,3383.4749
11636.38574,2657.151693,372.1288204,3383.5486
11636.38574,2659.105686,372.1288204,3383.8558
11636.38574,2657.151693,406.9547653,3384.196
11636.38574,2659.105686,406.9547653,3384.5759
11636.38574,2660.083333,372.1288204,3384.9755
11636.38574,2661.06033,372.1288204,3385.1249
11636.38574,2656.174696,372.1288204,3385.2592
11636.38574,2659.105686,372.1288204,3385.4785
11636.38574,2653.24349,372.1288204,3385.5166
11636.38574,2655.197483,372.1288204,3385.4829
11636.38574,2655.197483,372.1288204,3385.4455
11636.38574,2657.151693,372.1288204,3385.3815
11636.38574,2656.174696,372.1288204,3385.2743
11636.38574,2655.197483,372.1288204,3385.2455
11636.38574,2655.197483,372.1288204,3385.3214
11636.38574,2653.24349,372.1288204,3385.3542
11636.38574,2650.311849,372.1288204,3385.3073
11636.38574,2651.288845,372.1288204,3385.1553
11636.38574,2652.266493,372.1288204,3384.8822
11636.38574,2652.266493,372.1288204,3384.7094
11636.38574,2649.334635,372.1288204,3384.6164
11636.38574,2649.334635,372.1288204,3384.336
11636.38574,2654.220486,372.1288204,3384.3041
11636.38574,2653.24349,406.9547653,3384.1818
11636.38574,2658.128689,406.9547653,3384.1588
11636.38574,2657.151693,406.9547653,3384.2981
11636.38574,2659.105686,372.1288204,3384.3167
11636.38574,2657.151693,406.9547653,3384.3001
11636.38574,2655.197483,372.1288204,3384.1862
11636.38574,2658.128689,406.9547653,3384.0742
11636.38574,2658.128689,372.1288204,3384.0825
11636.38477,2655.197483,372.1288204,3384.0636
11636.38477,2658.128689,406.9547653,3383.978
11636.38477,2657.151693,372.1288204,3383.8214
11636.38477,2659.105686,406.9547653,3383.7395
11636.38379,2656.174696,372.1288204,3383.6024
11636.38379,2663.014323,372.1288204,3383.459
11636.38379,2661.06033,406.9547653,3383.3442
11636.38379,2662.037326,372.1288204,3383.0755
11636.38379,2665.94553,372.1288204,3383.0555
11636.38379,2655.197483,406.9547653,3382.9057
11636.38379,2663.014323,406.9547653,3382.7617
11636.38379,2658.128689,372.1288204,3382.8326
11636.38379,2658.128689,372.1288204,3382.7462
11636.38379,2656.174696,406.9547653,3382.4972
11636.38379,2657.151693,372.1288204,3382.3288
11636.38379,2657.151693,372.1288204,3382.0906
11636.38379,2659.105686,406.9547653,3381.9434
11636.38379,2657.151693,372.1288204,3381.5408
11636.38379,2659.105686,372.1288204,3381.5621
11636.38379,2657.151693,372.1288204,3381.6532
11636.38379,2660.083333,372.1288204,3381.5257
11636.38379,2657.151693,372.1288204,3381.3693
11636.38379,2658.128689,372.1288204,3381.08
11636.38379,2658.128689,372.1288204,3380.9551
11636.38379,2657.151693,372.1288204,3380.3934
11636.38379,2654.220486,372.1288204,3379.8141
11636.38379,2655.197483,372.1288204,3379.1363
11636.38379,2653.24349,372.1288204,3378.4733
11636.38379,2651.288845,406.9547653,3378.2271
11636.38379,2653.24349,372.1288204,3378.0298
11636.38379,2653.24349,372.1288204,3378.2156
11636.38379,2657.151693,372.1288204,3378.3132
11636.38379,2653.24349,372.1288204,3378.1975
11636.38379,2653.24349,372.1288204,3378.0101
11636.38379,2649.334635,372.1288204,3377.888
11636.38379,2654.220486,372.1288204,3377.721
11636.38379,2651.288845,372.1288204,3377.6354
11636.38379,2652.266493,372.1288204,3377.4787
11636.38379,2652.266493,372.1288204,3377.2995
11636.38379,2653.24349,372.1288204,3377.087
11636.38379,2651.288845,406.9547653,3376.9769
11636.38379,2655.197483,372.1288204,3376.905
11636.38379,2652.266493,372.1288204,3376.8082
11636.38379,2645.426432,372.1288204,3376.7097
11636.38379,2643.472439,336.911602,3376.6073
11636.38379,2638.586806,372.1288204,3376.5555
11636.38379,2641.517795,336.911602,3376.447
11636.38379,2633.700955,372.1288204,3376.2883
11636.38379,2630.769748,372.1288204,3376.1194
11636.38379,2629.792752,336.911602,3375.9148
11636.38379,2626.861111,336.911602,3375.7399
11636.38379,2622.952908,336.911602,3375.5998
11636.38379,2632.723958,372.1288204,3375.5421
11636.38379,2640.540799,372.1288204,3375.7713
11636.38379,2645.426432,372.1288204,3376.0179
11636.38379,2646.403646,406.9547653,3376.2419
11636.38379,2648.357639,406.9547653,3376.4991
11636.38379,2653.24349,372.1288204,3376.7203
11636.38379,2652.266493,372.1288204,3376.8948
11636.38379,2654.220486,372.1288204,3377.0255
11636.38379,2652.266493,372.1288204,3377.1239
11636.38379,2651.288845,372.1288204,3377.1992
11636.38379,2651.288845,372.1288204,3377.2709
11636.38379,2650.311849,372.1288204,3377.3252
11636.38379,2655.197483,372.1288204,3377.3995
11636.38379,2658.128689,406.9547653,3377.4805
11636.38379,2654.220486,372.1288204,3377.5071
11636.38379,2659.105686,372.1288204,3377.55
11636.38379,2659.105686,372.1288204,3377.5616
11636.38379,2658.128689,372.1288204,3377.5501
11636.38379,2656.174696,372.1288204,3377.5147
11636.38379,2656.174696,406.9547653,3377.5885
11636.38379,2653.24349,372.1288204,3377.6227
11636.38379,2656.174696,372.1288204,3377.6335
11636.38379,2653.24349,372.1288204,3377.5963
11636.38379,2651.288845,372.1288204,3377.5474
11636.38379,2657.151693,372.1288204,3377.4968
11636.38379,2651.288845,372.1288204,3377.4705
11636.38379,2652.266493,372.1288204,3377.4726
11636.38379,2654.220486,372.1288204,3377.4528
11636.38379,2652.266493,406.9547653,3377.4549
11636.38379,2654.220486,406.9547653,3377.4764
11636.38379,2654.220486,406.9547653,3377.4892
11636.38379,2652.266493,406.9547653,3377.4901
11636.38379,2652.266493,406.9547653,3377.5012
11636.38379,2652.266493,372.1288204,3377.492
11636.38379,2653.24349,406.9547653,3377.4896
11636.38379,2653.24349,406.9547653,3377.4725
11636.38379,2651.288845,406.9547653,3377.4897
11636.38379,2652.266493,372.1288204,3377.4942
11636.38379,2657.151693,372.1288204,3377.4997
11636.38379,2657.151693,406.9547653,3377.5864
11636.38379,2653.24349,372.1288204,3377.6518
11636.38379,2652.266493,372.1288204,3377.7048
11636.38379,2650.311849,372.1288204,3377.7524
11636.38379,2652.266493,372.1288204,3377.8098
11636.38379,2652.266493,372.1288204,3377.8398
11636.38379,2649.334635,406.9547653,3377.8695
11636.38379,2651.288845,372.1288204,3377.8809
11636.38379,2649.334635,372.1288204,3377.8848
11636.38379,2654.220486,372.1288204,3377.933
11636.38379,2650.311849,372.1288204,3378.0213
11636.38379,2651.288845,372.1288204,3378.0856
11636.38379,2650.311849,372.1288204,3378.1221
11636.38379,2649.334635,372.1288204,3378.1451
11636.38379,2647.380642,372.1288204,3378.142
11636.38379,2651.288845,406.9547653,3378.1193
11636.38379,2648.357639,372.1288204,3378.1695
11636.38379,2653.24349,372.1288204,3378.2047
11636.38379,2649.334635,372.1288204,3378.2044
11636.38379,2652.266493,372.1288204,3378.199
11636.38379,2651.288845,372.1288204,3378.176
11636.38379,2649.334635,372.1288204,3378.1687
11636.38379,2649.334635,372.1288204,3378.1896
11636.38379,2649.334635,372.1288204,3378.1947
11636.38379,2650.311849,372.1288204,3378.2259
11636.38379,2648.357639,406.9547653,3378.227
11636.38379,2652.266493,372.1288204,3378.2457
11636.38379,2654.220486,372.1288204,3378.2555
11636.38379,2651.288845,372.1288204,3378.283
11636.38379,2652.266493,372.1288204,3378.3036
11636.38379,2651.288845,372.1288204,3378.2999
11636.38379,2649.334635,372.1288204,3378.21
11636.38379,2647.380642,372.1288204,3378.0959
11636.38379,2648.357639,372.1288204,3377.9956
11636.38379,2651.288845,372.1288204,3377.9124
11636.38379,2648.357639,372.1288204,3377.86
11636.38413,2649.334635,372.1288204,3377.8485
11636.38379,2647.380642,372.1288204,3377.8801
11636.38379,2646.403646,372.1288204,3378.0269
11636.38414,2646.403646,372.1288204,3378.2185
11636.38379,2649.334635,372.1288204,3378.4404
11636.38379,2645.426432,372.1288204,3378.6619
11636.38379,2644.449436,372.1288204,3378.7528
11636.38379,2644.449436,372.1288204,3378.8424
11636.38379,2645.426432,372.1288204,3378.8864
11636.38379,2645.426432,372.1288204,3378.9519
11636.38379,2647.380642,372.1288204,3378.9931
11636.38379,2647.380642,372.1288204,3378.9972
11636.38379,2646.403646,372.1288204,3379.0284
11636.38379,2651.288845,372.1288204,3379.0644
11636.38379,2650.311849,336.911602,3379.0632
11636.38414,2648.357639,372.1288204,3379.0574
11636.38379,2648.357639,372.1288204,3379.0468
11636.38379,2643.472439,372.1288204,3379.096
11636.38379,2647.380642,372.1288204,3379.1818
11636.38379,2643.472439,336.911602,3379.2249
11636.38379,2639.563802,372.1288204,3379.3372
11636.38379,2642.494792,372.1288204,3379.4402
11636.38379,2642.494792,372.1288204,3379.6462
11636.38379,2638.586806,372.1288204,3379.8575
11636.38379,2638.586806,372.1288204,3380.0211
11636.38379,2640.540799,372.1288204,3380.1603
11636.38379,2646.403646,372.1288204,3380.3501
11636.38379,2649.334635,372.1288204,3380.6257
11636.38379,2651.288845,372.1288204,3380.8748
11636.38379,2651.288845,372.1288204,3381.0881
11636.38379,2657.151693,372.1288204,3381.2712
11636.38379,2656.174696,372.1288204,3381.3905
11636.38379,2658.128689,406.9547653,3381.5266
11636.38379,2656.174696,372.1288204,3381.6297
11636.38379,2660.083333,406.9547653,3381.7231
11636.38379,2659.105686,372.1288204,3381.7988
11636.38379,2659.105686,372.1288204,3381.834
11636.38379,2658.128689,372.1288204,3381.8474
11636.38379,2658.128689,406.9547653,3381.8494
11636.38379,2654.220486,372.1288204,3381.8518
11636.38379,2658.128689,372.1288204,3381.8178
11636.38379,2655.197483,372.1288204,3381.7738
11636.38379,2656.174696,372.1288204,3381.7138
11636.38379,2656.174696,372.1288204,3381.6339
11636.38379,2654.220486,372.1288204,3381.5517
11636.38379,2653.24349,372.1288204,3381.4795
11636.38379,2656.174696,372.1288204,3381.3914
11636.38379,2650.311849,372.1288204,3381.2932
11636.38379,2652.266493,406.9547653,3381.1966
11636.38379,2656.174696,372.1288204,3381.1021
11636.38379,2657.151693,372.1288204,3381.0567
11636.38379,2653.24349,372.1288204,3381.0626
11636.38379,2653.24349,372.1288204,3381.0358
11636.38379,2652.266493,372.1288204,3381.0222
11636.38379,2654.220486,372.1288204,3380.9569
11636.38379,2654.220486,372.1288204,3380.8965
11636.38379,2653.24349,372.1288204,3380.8286
11636.38379,2651.288845,372.1288204,3380.7614
11636.38379,2652.266493,372.1288204,3380.6911
11636.38379,2652.266493,372.1288204,3380.6478
11636.38379,2650.311849,372.1288204,3380.5889
11636.38379,2652.266493,372.1288204,3380.5548
11636.38379,2653.24349,372.1288204,3380.5241
11636.38379,2650.311849,406.9547653,3380.5163
11636.38379,2652.266493,372.1288204,3380.498
11636.38379,2650.311849,372.1288204,3380.4849
11636.38379,2648.357639,372.1288204,3380.4774
11636.38379,2651.288845,372.1288204,3380.4368
11636.38379,2652.266493,406.9547653,3380.404
11636.38379,2656.174696,372.1288204,3380.5318
11636.38379,2655.197483,406.9547653,3380.6823
11636.38379,2661.06033,372.1288204,3380.8326
11636.38379,2661.06033,406.9547653,3380.9592
11636.38379,2661.06033,406.9547653,3381.0865
11636.38379,2661.06033,406.9547653,3381.2014
11636.38379,2663.014323,406.9547653,3381.2677
11636.38379,2662.037326,372.1288204,3381.3505
11636.38379,2662.037326,372.1288204,3381.3692
11636.38379,2663.014323,406.9547653,3381.3951
11636.38379,2660.083333,372.1288204,3381.4433
11636.38379,2660.083333,372.1288204,3381.4919
11636.38379,2662.037326,372.1288204,3381.5334
11636.38379,2661.06033,406.9547653,3381.5247
11636.38379,2662.037326,406.9547653,3381.551
11636.38379,2664.968533,372.1288204,3381.5337
11636.38379,2660.083333,372.1288204,3381.5463
11636.38379,2661.06033,406.9547653,3381.6101
11636.38379,2663.014323,406.9547653,3381.7017
11636.38379,2663.014323,372.1288204,3381.782
11636.38379,2662.037326,372.1288204,3381.8456
11636.38379,2661.06033,372.1288204,3381.8778
11636.38379,2660.083333,372.1288204,3381.9038
11636.38379,2659.105686,372.1288204,3381.9045
11636.38379,2660.083333,406.9547653,3381.9693
11636.38379,2662.037326,372.1288204,3382.0185
11636.38379,2661.06033,372.1288204,3382.0838
11636.38379,2660.083333,406.9547653,3382.1442
11636.38379,2660.083333,372.1288204,3382.1814
11636.38379,2662.037326,406.9547653,3382.2163
11636.38379,2660.083333,372.1288204,3382.2275
11636.38379,2661.06033,372.1288204,3382.2695
11636.38379,2658.128689,406.9547653,3382.3415
11636.38379,2661.06033,406.9547653,3382.2984
11636.38379,2663.014323,406.9547653,3382.2902
11636.38379,2663.991536,372.1288204,3382.3103
11636.38379,2663.991536,406.9547653,3382.3078
11636.38379,2662.037326,372.1288204,3382.3069
11636.38414,2660.083333,372.1288204,3382.3037
11636.38379,2661.06033,372.1288204,3382.2873
11636.38379,2663.014323,372.1288204,3379.3424
11636.38379,2659.105686,406.9547653,3370.3774
11636.38379,2659.105686,406.9547653,3362.747
11636.38379,2659.105686,406.9547653,3357.0288
11636.38379,2653.24349,372.1288204,3359.5101
11636.38379,2652.266493,372.1288204,3363.2145
11635.03223,2652.266493,406.9547653,3365.3235
11627.56543,2655.197483,372.1288204,3364.0066
11620.20215,2655.197483,406.9547653,3365.31
11620.9834,2652.266493,406.9547653,3366.8913
11621.5498,2650.311849,372.1288204,3367.8611
11621.5498,2650.311849,406.9547653,3368.6634
11621.5498,2649.334635,406.9547653,3369.3491
11621.5498,2654.220486,406.9547653,3370.0505
11621.5498,2659.105686,406.9547653,3370.6765
11621.5498,2654.220486,372.1288204,3371.1553
11621.5498,2651.288845,372.1288204,3371.3097
11621.54883,2646.403646,372.1288204,3371.5856
11621.5498,2647.380642,406.9547653,3371.853
11621.5498,2648.357639,406.9547653,3372.1802
11621.5498,2649.334635,406.9547653,3372.5097
11621.5498,2646.403646,406.9547653,3372.8513
11621.5498,2649.334635,372.1288204,3373.0451
11621.54883,2646.403646,406.9547653,3373.3027
11621.54883,2646.403646,406.9547653,3373.6539
11621.54883,2649.334635,406.9547653,3374.0288
11621.54883,2650.311849,372.1288204,3374.3239
11621.5498,2652.266493,372.1288204,3374.7128
11621.5498,2647.380642,372.1288204,3375.1045
11621.5498,2651.288845,406.9547653,3375.4058
11621.5498,2651.288845,372.1288204,3375.6598
11621.5498,2648.357639,406.9547653,3375.662
11621.5498,2649.334635,372.1288204,3375.7012
11621.5498,2647.380642,372.1288204,3375.6958
11621.5498,2649.334635,406.9547653,3375.6609
11621.5498,2647.380642,372.1288204,3375.6093
11621.5498,2643.472439,406.9547653,3375.5288
11621.54883,2646.403646,372.1288204,3375.4065
11621.54883,2645.426432,372.1288204,3375.3663
11621.54883,2647.380642,406.9547653,3375.3832
11621.54883,2644.449436,372.1288204,3375.4146
11621.54883,2648.357639,372.1288204,3375.3099
11621.54883,2643.472439,372.1288204,3375.2115
11621.54785,2648.357639,372.1288204,3375.1221
11621.54688,2644.449436,406.9547653,3375.1029
11621.54688,2646.403646,406.9547653,3375.1163
11621.54688,2646.403646,372.1288204,3375.1338
11621.54688,2647.380642,406.9547653,3375.072
11621.54688,2647.380642,372.1288204,3375.034
11621.54688,2646.403646,372.1288204,3375.1399
11621.54688,2649.334635,372.1288204,3375.2818
11621.54688,2649.334635,372.1288204,3375.4603
11621.54688,2649.334635,372.1288204,3375.6907
11621.54688,2651.288845,406.9547653,3375.9171
11621.54688,2652.266493,372.1288204,3376.1764
11621.54688,2653.24349,372.1288204,3376.4055
11621.54688,2648.357639,372.1288204,3376.6561
11621.54688,2650.311849,406.9547653,3376.86
11621.54688,2649.334635,372.1288204,3377.0824
11621.54688,2649.334635,372.1288204,3377.2387
11621.54688,2652.266493,372.1288204,3377.3273
11621.54688,2649.334635,372.1288204,3375.4362
11621.54688,2650.311849,372.1288204,3374.1715
11621.54688,2649.334635,372.1288204,3373.5113
11621.54688,2647.380642,372.1288204,3373.3411
11621.54688,2647.380642,372.1288204,3373.0753
11621.54688,2643.472439,372.1288204,3372.9789
11621.54688,2643.472439,372.1288204,3372.9713
11621.54688,2643.472439,372.1288204,3372.9751
11621.54688,2642.494792,372.1288204,3372.9635
11621.54688,2640.540799,372.1288204,3373.1307
11621.54688,2647.380642,372.1288204,3373.673
11621.54688,2644.449436,372.1288204,3374.2128
11621.54688,2642.494792,372.1288204,3374.7228
11621.54688,2644.449436,372.1288204,3375.1907
11621.54688,2639.563802,372.1288204,3375.4594
11621.54688,2644.449436,372.1288204,3375.6616
11621.54688,2641.517795,372.1288204,3376.0329
11621.54688,2645.426432,372.1288204,3376.3878
11621.54688,2644.449436,372.1288204,3376.562
11621.54688,2642.494792,372.1288204,3376.2145
11621.54688,2640.540799,336.911602,3375.9133
11621.54688,2640.540799,372.1288204,3375.5611
11621.54688,2642.494792,372.1288204,3375.0508
11621.54688,2641.517795,372.1288204,3374.5385
11621.54688,2639.563802,372.1288204,3374.0737
11621.54688,2641.517795,372.1288204,3373.6685
11621.54688,2639.563802,372.1288204,3373.2366
11621.54688,2637.609592,372.1288204,3372.9256
11621.54688,2638.586806,372.1288204,3372.9057
11621.54688,2638.586806,336.911602,3374.317
11621.54688,2636.632595,372.1288204,3375.1116
11621.54688,2638.586806,372.1288204,3375.6067
11621.54688,2638.586806,372.1288204,3376.8344
11621.54688,2643.472439,372.1288204,3378.3236
11621.54688,2648.357639,406.9547653,3379.8206
11621.54688,2647.380642,372.1288204,3381.1809
11621.54688,2653.24349,406.9547653,3381.4093
11621.54688,2656.174696,406.9547653,3379.189
11621.54688,2652.266493,372.1288204,3377.6925
11621.54688,2654.220486,372.1288204,3377.1348
11621.54688,2655.197483,372.1288204,3377.0452
11621.54688,2656.174696,372.1288204,3377.0787
11621.54688,2651.288845,372.1288204,3377.0542
11621.54688,2655.197483,372.1288204,3377.1041
11621.54688,2654.220486,406.9547653,3377.1065
11621.54688,2653.24349,406.9547653,3377.0524
11621.54688,2657.151693,406.9547653,3376.9593
11621.54688,2654.220486,406.9547653,3377.0426
11621.54688,2658.128689,372.1288204,3377.1807
11621.54688,2657.151693,372.1288204,3377.3969
11621.54688,2654.220486,372.1288204,3377.3497
11621.54688,2653.24349,406.9547653,3377.264
11621.54688,2657.151693,406.9547653,3377.2193
11621.54688,2655.197483,372.1288204,3377.2611
11621.54688,2658.128689,406.9547653,3377.3392
11621.54688,2657.151693,406.9547653,3377.4508
11621.54688,2657.151693,406.9547653,3377.4256
11621.54688,2654.220486,372.1288204,3377.1908
11621.54688,2653.24349,372.1288204,3376.9497
11621.54688,2655.197483,372.1288204,3376.7659
11621.54688,2655.197483,372.1288204,3376.5764
11621.54688,2651.288845,406.9547653,3376.3524
11621.54688,2656.174696,372.1288204,3376.1243
11621.54688,2652.266493,372.1288204,3375.98
11621.54688,2651.288845,372.1288204,3376.0712
11621.54688,2650.311849,372.1288204,3376.0891
11621.54688,2655.197483,372.1288204,3376.0628
11621.54688,2654.220486,372.1288204,3376.0632
11621.54688,2652.266493,406.9547653,3376.1297
11621.54688,2651.288845,372.1288204,3376.0609
11621.54688,2650.311849,372.1288204,3375.9616
11621.54688,2654.220486,372.1288204,3375.8191
11621.54688,2650.311849,372.1288204,3375.7296
11621.54688,2652.266493,372.1288204,3375.6365
11621.54688,2651.288845,406.9547653,3375.5204
11621.54688,2650.311849,372.1288204,3375.419
11621.54688,2650.311849,372.1288204,3375.4141
11621.54688,2650.311849,372.1288204,3375.3872
11621.54688,2650.311849,372.1288204,3375.3978
11621.54688,2649.334635,372.1288204,3375.4276
11621.54688,2648.357639,372.1288204,3375.4995
11621.54688,2648.357639,372.1288204,3375.5936
11621.54688,2649.334635,372.1288204,3375.7588
11621.54688,2647.380642,406.9547653,3375.91
11621.54688,2646.403646,372.1288204,3375.9602
11621.54688,2647.380642,406.9547653,3375.9235
11621.54688,2647.380642,406.9547653,3375.8905
11621.54688,2649.334635,372.1288204,3375.4739
11621.54688,2648.357639,372.1288204,3371.8676
11621.54688,2647.380642,372.1288204,3369.4348
11621.54688,2645.426432,372.1288204,3367.6945
11621.54688,2644.449436,372.1288204,3366.3853
11621.54688,2641.517795,372.1288204,3365.5213
11621.54688,2639.563802,372.1288204,3365.1657
11621.54688,2642.494792,372.1288204,3365.0207
11621.54688,2634.677951,372.1288204,3364.9961
11621.54688,2638.586806,372.1288204,3365.0008
11621.54688,2634.677951,372.1288204,3364.9569
11621.54688,2632.723958,372.1288204,3364.9935
11621.54688,2632.723958,372.1288204,3365.1049
11621.54688,2632.723958,372.1288204,3365.2732
11621.54688,2632.723958,372.1288204,3365.4424
11621.54688,2635.655599,372.1288204,3365.6207
11621.54688,2637.609592,372.1288204,3365.8215
11621.54688,2637.609592,406.9547653,3366.1159
11621.54688,2640.540799,372.1288204,3366.4228
11621.54688,2644.449436,406.9547653,3366.7345
11621.54688,2642.494792,372.1288204,3367.0228
11621.54688,2643.472439,406.9547653,3367.0687
11621.54688,2644.449436,372.1288204,3367.0018
11621.54688,2641.517795,406.9547653,3366.9928
11621.54688,2639.563802,372.1288204,3367.0574
11621.54688,2644.449436,372.1288204,3367.0903
11621.54688,2637.609592,372.1288204,3367.0729
11621.54688,2641.517795,372.1288204,3366.9796
11621.54688,2642.494792,372.1288204,3367.0877
11621.54688,2636.632595,372.1288204,3367.2403
11621.54688,2638.586806,372.1288204,3367.3301
11621.54688,2637.609592,372.1288204,3367.4585
11621.54688,2637.609592,372.1288204,3367.5983
11621.54688,2635.655599,372.1288204,3367.7399
11621.54688,2638.586806,372.1288204,3367.8378
11621.54688,2636.632595,372.1288204,3367.9348
11621.54688,2635.655599,372.1288204,3368.0055
11621.54688,2635.655599,372.1288204,3368.0885
11621.54688,2635.655599,372.1288204,3368.1882
11621.54688,2635.655599,372.1288204,3368.2837
11621.54688,2633.700955,372.1288204,3368.3818
11621.54688,2636.632595,372.1288204,3368.4797
11621.54688,2633.700955,372.1288204,3368.5529
11621.54688,2634.677951,372.1288204,3368.5953
11621.54688,2633.700955,372.1288204,3368.6939
11621.54688,2636.632595,372.1288204,3368.7432
11621.54688,2635.655599,372.1288204,3368.8562
11621.54688,2636.632595,372.1288204,3369.0148
11621.54688,2638.586806,372.1288204,3369.2158
11621.54688,2638.586806,372.1288204,3369.4337
11621.54688,2636.632595,372.1288204,3369.5856
11621.54688,2636.632595,372.1288204,3369.7148
11621.54688,2636.632595,372.1288204,3369.8084
11621.54688,2635.655599,372.1288204,3369.8753
11621.54688,2634.677951,372.1288204,3369.9225
11621.54688,2636.632595,372.1288204,3369.9125
11621.54688,2634.677951,372.1288204,3369.9912
11621.54688,2631.746745,372.1288204,3370.033
11621.54688,2632.723958,372.1288204,3369.9332
11621.54688,2634.677951,372.1288204,3369.836
11621.54688,2635.655599,372.1288204,3369.7548
11621.54688,2631.746745,372.1288204,3369.6608
11621.54688,2633.700955,372.1288204,3369.5319
11621.54688,2632.723958,372.1288204,3369.3982
11621.54688,2634.677951,372.1288204,3369.2667
11621.54688,2634.677951,372.1288204,3369.1457
11621.54688,2633.700955,372.1288204,3369.1214
11621.54688,2632.723958,372.1288204,3369.215
11621.54688,2636.632595,372.1288204,3369.2268
11621.54785,2633.700955,372.1288204,3369.2214
11621.54883,2637.609592,372.1288204,3369.3473
11621.54883,2637.609592,372.1288204,3369.6315
11621.54883,2638.586806,372.1288204,3369.9857
11621.54883,2637.609592,372.1288204,3370.3991
11621.54883,2639.563802,372.1288204,3370.7495
11621.54883,2638.586806,406.9547653,3371.0267
11621.54883,2639.563802,372.1288204,3371.2699
11621.54883,2635.655599,372.1288204,3371.5353
11621.54883,2637.609592,372.1288204,3371.6815
11621.54883,2636.632595,372.1288204,3371.7242
11621.54883,2640.540799,372.1288204,3371.6671
11621.54883,2639.563802,372.1288204,3371.5826
11621.54883,2639.563802,372.1288204,3371.4213
11621.54883,2639.563802,372.1288204,3371.2032
11621.54883,2636.632595,372.1288204,3370.8748
11621.54883,2636.632595,406.9547653,3370.6354
11621.54883,2643.472439,372.1288204,3371.2399
11621.54883,2639.563802,372.1288204,3371.9381
11621.54883,2643.472439,406.9547653,3372.758
11621.54883,2643.472439,372.1288204,3373.3569
11621.54883,2643.472439,372.1288204,3373.7492
11621.54883,2645.426432,372.1288204,3374.2955
11621.54883,2647.380642,372.1288204,3374.6894
11621.54883,2648.357639,372.1288204,3375.2704
11621.54883,2646.403646,372.1288204,3375.7731
11621.54883,2646.403646,406.9547653,3376.205
11621.54883,2645.426432,372.1288204,3377.1015
11621.54883,2643.472439,406.9547653,3377.6393
11621.54883,2646.403646,406.9547653,3378.0421
11621.54883,2648.357639,406.9547653,3378.1233
11621.54883,2645.426432,372.1288204,3378.8585
11621.54883,2647.380642,406.9547653,3379.2355
11621.54883,2650.311849,372.1288204,3379.6785
11621.54883,2648.357639,406.9547653,3379.7524
11621.54883,2650.311849,372.1288204,3380.231
11621.54883,2650.311849,406.9547653,3380.2817
11621.54883,2650.311849,372.1288204,3380.7701
11621.54785,2653.24349,406.9547653,3381.1263
11621.54785,2652.266493,372.1288204,3381.3508
11621.54785,2652.266493,372.1288204,3381.644
11621.54785,2649.334635,372.1288204,3381.8886
11621.54785,2651.288845,372.1288204,3382.0814
11621.54785,2649.334635,372.1288204,3382.2692
11621.54785,2648.357639,372.1288204,3382.3096
11621.54785,2647.380642,406.9547653,3382.1794
11621.54785,2650.311849,372.1288204,3382.2191
11621.54785,2647.380642,372.1288204,3382.2666
11621.54785,2649.334635,372.1288204,3382.3598
11621.54785,2647.380642,372.1288204,3382.1902
11621.54785,2646.403646,372.1288204,3382.6237
11621.54785,2646.403646,372.1288204,3382.7077
11621.54785,2641.517795,372.1288204,3382.7946
11621.54785,2647.380642,372.1288204,3383.0204
11621.54785,2643.472439,372.1288204,3383.1401
11621.54785,2645.426432,372.1288204,3383.2747
11621.54785,2644.449436,372.1288204,3383.4762
11621.54785,2645.426432,372.1288204,3383.5302
11621.54785,2646.403646,372.1288204,3383.6277
11621.54785,2645.426432,372.1288204,3383.6973
11621.54785,2646.403646,372.1288204,3383.7286
11621.54785,2647.380642,372.1288204,3383.777
11621.54785,2652.266493,406.9547653,3383.9122
11621.54785,2647.380642,372.1288204,3383.8535
11621.54785,2646.403646,372.1288204,3383.9458
11621.54785,2650.311849,372.1288204,3383.9835
11621.54785,2644.449436,372.1288204,3384.0601
11621.54785,2646.403646,372.1288204,3384.0561
11621.54785,2644.449436,372.1288204,3384.127
11621.54785,2644.449436,372.1288204,3384.1284
11621.54785,2648.357639,372.1288204,3384.2536
11621.54785,2645.426432,406.9547653,3384.4112
